Male,Poland,25,Employed full-time,,,Yes,,Business Analyst,Fine,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,,Less than a year,"Business Analyst,Data Analyst","Online courses (coursera, udemy, edx, etc.)",30,60,10,0,0,0,Time Series,,A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Malaysia,21,"Not employed, but looking for work",,,,,,,,Other,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Arxiv,Blogs,Conferences,Friends network,Kaggle,Newsletters,Personal Projects,Podcasts,Stack Overflow Q&A,Textbook,Tutoring/mentoring,YouTube Videos",Very useful,Somewhat useful,,,Somewhat useful,Somewhat useful,Very useful,Somewhat useful,,,,Very useful,Not Useful,Very useful,Very useful,,Very useful,Very useful,"Becoming a Data Scientist Podcast,No Free Hunch Blog,Siraj Raval YouTube Channel",1-2 years,Necessary,Unnecessary,Necessary,Nice to have,Necessary,Necessary,Necessary,Nice to have,Nice to have,Necessary,,,,,Gaming Laptop (Laptop + CUDA capable GPU),40+,Github Portfolio,Yes,Some college/university study without earning a bachelor's degree,,1 to 2 years,Programmer,"Online courses (coursera, udemy, edx, etc.)",40,50,0,0,10,0,Computer Vision,"Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Neural Networks - CNNs,Support Vector Machines (SVMs)",High school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,3-5,Very Important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Very Important,Very Important,Very Important,Very Important,Somewhat important,Very Important,Very Important,Very Important,Very Important,Very Important
Male,Brazil,38,"Independent contractor, freelancer, or self-employed",,,Yes,,Data Analyst,Fine,"Employed by professional services/consulting firm,Self-employed",IBM Watson / Waton Analytics,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Kaggle,Online courses,Personal Projects,Podcasts,Stack Overflow Q&A",,,,,,,Very useful,,,,Very useful,Very useful,Somewhat useful,Very useful,,,,,KDnuggets Blog,,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,Computer Science,More than 10 years,"Business Analyst,Computer Scientist,DBA/Database Engineer,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",40,40,20,0,0,0,"Outlier detection (e.g. Fraud detection),Speech Recognition","Decision Trees - Gradient Boosted Machines,Logistic Regression",A bachelor's degree,Internet-based,,,,,Not very important,Analyze and understand data to influence product or business decisions,"Laptop + Cloud service (AWS, Azure, GCE ...)","Video data,Text data,Relational data",Sometimes,100MB,"Decision Trees,Regression/Logistic Regression","Google Cloud Compute,Java,Jupyter notebooks,Microsoft Azure Machine Learning,Python,R,SQL,Tableau",,,,,,,,Sometimes,,,,,,,Rarely,,Most of the time,,,,,Sometimes,,,,,,,,,Most of the time,,Often,,,,,,,,,Most of the time,,,Often,,,,,,,"A/B Testing,Cross-Validation,Data Visualization,Logistic Regression,Natural Language Processing,Text Analytics,Time Series Analysis",Often,,,,,Often,Often,,,,,,,,,Often,,,Sometimes,,,,,,,,,,Sometimes,Rarely,,,,50,20,10,10,10,0,Enough to explain the algorithm to someone non-technical,"Data Science results not used by business decision makers,Need to coordinate with IT,Unavailability of/difficult access to data",,Sometimes,,,,,,,,,,,,,Often,,,,,,Sometimes,,10-25% of projects,Do not know,Other,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",I don't typically share data,,Other,Always,200000,BRL,Has increased between 6% and 19%,10 - Highly Satisfied,,,,,,,,,,,,,,,,,,
A different identity,Other,44,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,India,21,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by a company that doesn't perform advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bachelor's degree,Computer Science,Less than a year,I haven't started working yet,"Online courses (coursera, udemy, edx, etc.)",0,100,0,0,0,0,Natural Language Processing,,A master's degree,Mix of fields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,Brazil,25,"Independent contractor, freelancer, or self-employed",,,No,Yes,Scientist/Researcher,Fine,Self-employed,Amazon Machine Learning,Deep learning,Python,University/Non-profit research group websites,College/University,,,Very useful,,,,,,,,,,,,,,,,,< 1 year,Necessary,Necessary,Nice to have,Unnecessary,Unnecessary,Nice to have,Nice to have,Nice to have,Unnecessary,Nice to have,,,,,Basic laptop (Macbook),0 - 1 hour,Master's degree,No,Bachelor's degree,Computer Science,Less than a year,"Computer Scientist,Programmer,Researcher,Software Developer/Software Engineer",University courses,10,20,0,70,0,0,Supervised Machine Learning (Tabular Data),"Decision Trees - Gradient Boosted Machines,Neural Networks - CNNs",Primary/elementary school,Academic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Asking friends, family members, or former colleagues for leads",0,,,,,,,,,,,,,,,,
Male,United States,33,Employed full-time,,,Yes,,Data Analyst,Poorly,"Employed by professional services/consulting firm,Employed by college or university",Python,Neural Nets,Python,"GitHub,Google Search,Government website,I collect my own data (e.g. web-scraping)","Blogs,College/University,Company internal community,Conferences,Friends network,Official documentation,Online courses,Personal Projects,Podcasts,Stack Overflow Q&A,Textbook,Tutoring/mentoring",,Somewhat useful,Very useful,Very useful,Somewhat useful,Not Useful,,,,Somewhat useful,Somewhat useful,Very useful,Not Useful,Very useful,Somewhat useful,,Somewhat useful,,R Bloggers Blog Aggregator,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Bachelor's degree,Computer Science,6 to 10 years,"Business Analyst,Computer Scientist,Data Analyst,Engineer,Programmer,Software Developer/Software Engineer,Other","Online courses (coursera, udemy, edx, etc.)",25,25,25,25,0,0,Supervised Machine Learning (Tabular Data),Logistic Regression,A master's degree,Other,10 to 19 employees,Increased slightly,1-2 years,"A friend, family member, or former colleague told me",Important,Analyze and understand data to influence product or business decisions,"Basic laptop (Macbook),Laptop + Cloud service (AWS, Azure, GCE ...)","Relational data,Other",Sometimes,100MB,Regression/Logistic Regression,"Amazon Web services,Jupyter notebooks,Python,R,SQL,Unix shell / awk",,Sometimes,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,Most of the time,,Often,,,,,,,,,Often,,,,,,Often,,,,"Cross-Validation,Data Visualization,kNN and Other Clustering,Logistic Regression",,,,,,Sometimes,Most of the time,,,,,,,Sometimes,,Often,,,,,,,,,,,,,,,,,,20,5,10,15,30,20,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Dirty data,Explaining data science to others,Lack of data science talent in the organization,Lack of funds to buy useful datasets from external sources,Organization is small and cannot afford a data science team,Privacy issues,Team using multiple ad-hoc development environments such as Python/R/Java/etc.,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",Sometimes,Often,,,Sometimes,Often,,,Most of the time,Often,,,,,,Most of the time,Sometimes,,Often,Most of the time,Often,,76-99% of projects,More internal than external,Other,cms: https://data.cms.gov; HCUP: https://www.hcup-us.ahrq.gov/; NPI: https://npiregistry.cms.hhs.gov/,Data critical to models is not collected,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Commercial Data Platform,Share Drive/SharePoint",,Git,Always,110000,USD,Has increased between 6% and 19%,9,,,,,,,,,,,,,,,,,,
Female,United States,31,"Not employed, but looking for work",,,,,,,,Amazon Machine Learning,I don't plan on learning a new ML/DS method,Python,"Google Search,Government website","College/University,Kaggle,Online courses",,,Somewhat useful,,,,Very useful,,,,Very useful,,,,,,,,"Becoming a Data Scientist Podcast,Data Stories Podcast",1-2 years,Nice to have,Necessary,Necessary,Nice to have,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,Necessary,,,,Coursera,Basic laptop (Macbook),2 - 10 hours,Master's degree,No,Bachelor's degree,Other,1 to 2 years,I haven't started working yet,"Online courses (coursera, udemy, edx, etc.)",20,70,0,10,0,0,Reinforcement learning,"Decision Trees - Random Forests,Logistic Regression",A bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Asking friends, family members, or former colleagues for leads",1-2,Very Important,Very Important,Very Important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Very Important,Somewhat important,Very Important,Very Important,Somewhat important
Male,India,19,"Not employed, but looking for work",,,,,,,,Hadoop/Hive/Pig,Time Series Analysis,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Arxiv,Blogs,Kaggle,Online courses,Personal Projects,Stack Overflow Q&A,Textbook,YouTube Videos",Very useful,Somewhat useful,,,,,Very useful,,,,Very useful,Very useful,,Very useful,Very useful,,,Very useful,Becoming a Data Scientist Podcast,< 1 year,Necessary,Nice to have,Necessary,,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,,,,Coursera,Gaming Laptop (Laptop + CUDA capable GPU),2 - 10 hours,Github Portfolio,No,I prefer not to answer,Electrical Engineering,Less than a year,,"Online courses (coursera, udemy, edx, etc.)",20,60,0,0,20,0,"Computer Vision,Supervised Machine Learning (Tabular Data)","Logistic Regression,Neural Networks - CNNs",A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,1-2,Very Important,Somewhat important,Very Important,Somewhat important,,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important
Male,Vietnam,26,Employed full-time,,,Yes,,Data Analyst,Fine,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Master's degree,Computer Science,1 to 2 years,"Business Analyst,Data Analyst,Data Scientist",University courses,10,10,10,70,0,0,"Computer Vision,Recommendation Engines","Decision Trees - Random Forests,Logistic Regression,Neural Networks - CNNs,Support Vector Machines (SVMs)",A master's degree,Technology,10 to 19 employees,Stayed the same,1-2 years,Some other way,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,24,Employed part-time,,,Yes,,DBA/Database Engineer,Fine,Employed by non-profit or NGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Some college/university study without earning a bachelor's degree,"Information technology, networking, or system administration",Less than a year,I haven't started working yet,University courses,25,25,25,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Spain,44,Employed full-time,,,Yes,,Programmer,Fine,Employed by government,Amazon Web services,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search",Blogs,,Somewhat useful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Master's degree,Computer Science,3 to 5 years,"Computer Scientist,DBA/Database Engineer,Programmer,Researcher,Software Developer/Software Engineer","Online courses (coursera, udemy, edx, etc.)",0,100,0,0,0,0,,,A bachelor's degree,Government,500 to 999 employees,,Less than one year,I visited the company's Web site and found a job listing there,Not at all important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data","Basic laptop (Macbook),Laptop or Workstation and private datacenters",Image data,Rarely,,,"Amazon Machine Learning,Amazon Web services,NoSQL,Python,R",Sometimes,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,Sometimes,,,,Sometimes,,Sometimes,,,,,,,,,,,,,,,,,,,Naive Bayes,,,,,,,,,,,,,,,,,,Rarely,,,,,,,,,,,,,,,,10,10,20,20,20,20,Enough to run the code / standard library,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Did not instrument data useful for scientific analysis and decision-making,Lack of data science talent in the organization,Lack of funds to buy useful datasets from external sources,Lack of significant domain expert input,Organization is small and cannot afford a data science team,Privacy issues,Scaling data science solution up to full database",Often,Often,Often,,,,,,Often,Often,Often,,,,,Often,Often,Often,,,,,Less than 10% of projects,More internal than external,IT Department,,,Document-oriented (e.g. MongoDB/Elasticsearch),I don't typically share data,,"Git,Subversion",Never,20000,EUR,Has decreased 20% or more,1 - Highly Dissatisfied,,,,,,,,,,,,,,,,,,
Male,United States,21,"Not employed, but looking for work",,,,,,,,Spark / MLlib,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"College/University,Online courses,Personal Projects,Stack Overflow Q&A",,,Somewhat useful,,,,,,,,Very useful,Very useful,,Very useful,,,,,"Data Machina Newsletter,FastML Blog,R Bloggers Blog Aggregator",< 1 year,Necessary,Necessary,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,,,,Coursera,Basic laptop (Macbook),2 - 10 hours,Online Courses and Certifications,Sort of (Explain more),Bachelor's degree,Computer Science,Less than a year,I haven't started working yet,Self-taught,40,30,0,15,15,0,Unsupervised Learning,"Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Neural Networks - GANs",A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Asking friends, family members, or former colleagues for leads",3-5,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Somewhat important,Somewhat important,Very Important,Somewhat important
Male,United States,41,Employed full-time,,,Yes,,Statistician,Fine,Employed by college or university,R,Deep learning,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),University/Non-profit research group websites",Textbook,,,,,,,,,,,,,,,Somewhat useful,,,,R Bloggers Blog Aggregator,,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,Biology,More than 10 years,"Data Analyst,Statistician",University courses,50,0,0,0,50,0,Supervised Machine Learning (Tabular Data),"Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Support Vector Machines (SVMs)",A bachelor's degree,Academic,"10,000 or more employees",Decreased slightly,More than 10 years,I was contacted directly by someone at the company (e.g. internal recruiter),Important,Other,Laptop or Workstation and private datacenters,Other,,,"Decision Trees,Ensemble Methods,Gradient Boosted Machines,Random Forests,Regression/Logistic Regression,SVMs","Minitab,R,SAS Enterprise Miner,SAS JMP",,,,,,,,,,,,,,,,,,,,,,,,,,Rarely,,,,,,,Most of the time,,,,,,Rarely,Rarely,,,,,,,,,,,,"Association Rules,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Gradient Boosted Machines,Logistic Regression,Random Forests,Simulation,SVMs",,Rarely,,,,Often,Often,Often,Often,,,Often,,,,Often,,,,,,,Often,,,,Often,Often,,,,,,20,50,0,20,0,10,Enough to explain the algorithm to someone non-technical,"Dirty data,Limitations of tools",,,,,Sometimes,,,,,,,,Sometimes,,,,,,,,,,26-50% of projects,,,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",I don't typically share data,,,Most of the time,79000,USD,Has stayed about the same (has not increased or decreased more than 5%),8,,,,,,,,,,,,,,,,,,
Male,India,38,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,United States,0,Employed full-time,,,No,Yes,Software Developer/Software Engineer,Fine,Employed by company that makes advanced analytic software,Python,Other,Python,Other,Online courses,,,,,,,,,,,Somewhat useful,,,,,,,,Other (Separate different answers with semicolon),< 1 year,,,,,,,,,,,,,,Coursera,Basic laptop (Macbook),2 - 10 hours,Other,No,Bachelor's degree,Computer Science,I don't write code to analyze data,Software Developer/Software Engineer,"Online courses (coursera, udemy, edx, etc.)",0,100,0,0,0,0,,,A master's degree,Financial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,0,,,,,,,,,,,,,,,,
Male,United States,20,I prefer not to say,Yes,"Yes, I'm focused on learning mostly data science skills",,,,,,Amazon Machine Learning,Deep learning,Python,Google Search,"Arxiv,College/University,Conferences,Friends network,Personal Projects,Textbook,YouTube Videos",Very useful,,Very useful,,Somewhat useful,Very useful,,,,,,Very useful,,,Very useful,,,Not Useful,,1-2 years,Nice to have,,,,,,,,,,,,,,,,,No,I did not complete any formal education past high school,,,"Programmer,Researcher",Self-taught,NA,NA,NA,NA,NA,NA,"Adversarial Learning,Computer Vision,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Hidden Markov Models HMMs,Logistic Regression,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs",A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,28,Employed full-time,,,Yes,,Data Analyst,Perfectly,Employed by a company that performs advanced analytics,Spark / MLlib,Deep learning,Python,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Company internal community,Kaggle,Online courses,Stack Overflow Q&A,Tutoring/mentoring,YouTube Videos",,,,Somewhat useful,,,Somewhat useful,,,,Very useful,,,Very useful,,,Very useful,Somewhat useful,Siraj Raval YouTube Channel,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,,3 to 5 years,"Business Analyst,Data Analyst",Self-taught,80,0,20,0,0,0,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Decision Trees - Random Forests,Logistic Regression",A master's degree,Technology,"10,000 or more employees",Increased significantly,1-2 years,I visited the company's Web site and found a job listing there,Not very important,Build prototypes to explore applying machine learning to new areas,"Laptop + Cloud service (AWS, Azure, GCE ...)",Relational data,,100MB,"Random Forests,Regression/Logistic Regression","Python,SQL,Tableau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,Often,,,Often,,,,,,,"Association Rules,Collaborative Filtering,Data Visualization,kNN and Other Clustering,Logistic Regression,PCA and Dimensionality Reduction,Prescriptive Modeling,Random Forests,Time Series Analysis",,Often,,,Often,,Often,,,,,,,Sometimes,,Sometimes,,,,,Sometimes,Sometimes,Sometimes,,,,,,,Often,,,,60,0,0,20,20,0,Enough to run the code / standard library,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Did not instrument data useful for scientific analysis and decision-making,Explaining data science to others,Inability to integrate findings into organization's decision-making process,Maintaining responsible expectations about the potential impact of data science projects,The lack of a clear question to be answering or a clear direction to go in with the available data",Sometimes,Sometimes,Sometimes,,,Sometimes,,Often,,,,,,Often,,,,,,Often,,,76-99% of projects,More internal than external,Central Insights Team,,,"Column-oriented relational (e.g. KDB/MariaDB),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Other tabular (e.g. Cassandra/BigTable/BigQuery/Redshift)","Company Developed Platform,Email",,,Sometimes,115000,,Has increased between 6% and 19%,8,,,,,,,,,,,,,,,,,,
Male,Norway,38,Employed full-time,,,Yes,,Data Scientist,Perfectly,Employed by professional services/consulting firm,R,Time Series Analysis,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),University/Non-profit research group websites","Kaggle,Online courses,Personal Projects",,,,,,,Somewhat useful,,,,Very useful,Somewhat useful,,,,,,,,,,,,,,,,,,,,,,,,,,,Doctoral degree,Electrical Engineering,Less than a year,"Engineer,Researcher","Online courses (coursera, udemy, edx, etc.)",15,50,15,0,20,0,"Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Random Forests,Logistic Regression",A professional degree,Financial,"1,000 to 4,999 employees",Increased slightly,3-5 years,I visited the company's Web site and found a job listing there,Somewhat important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and local IT supported servers,Relational data,Most of the time,100GB,"Decision Trees,Gradient Boosted Machines,Regression/Logistic Regression",SAS Enterprise Miner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,"Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Logistic Regression,PCA and Dimensionality Reduction",,,,,,Most of the time,Often,Most of the time,Sometimes,,,,,,,Most of the time,,,,,Often,,,,,,,,,,,,,15,45,20,20,0,0,Enough to explain the algorithm to someone non-technical,I prefer not to say,,,,,,,Sometimes,,,,,,,,,,,,,,,,10-25% of projects,More internal than external,Standalone Team,,,Other,I don't typically share data,,Other,Rarely,675000,NOK,Has increased between 6% and 19%,8,,,,,,,,,,,,,,,,,,
Female,United States,33,Employed full-time,,,Yes,,Scientist/Researcher,Perfectly,Employed by college or university,Python,Time Series Analysis,Python,University/Non-profit research group websites,"College/University,Kaggle,Personal Projects,Stack Overflow Q&A",,,Very useful,,,,Somewhat useful,,,,,Very useful,,Somewhat useful,,,,,R Bloggers Blog Aggregator,,,,,,,,,,,,,,,,,,,Yes,Doctoral degree,Biology,More than 10 years,"Researcher,Other",Work,35,5,0,60,0,0,Supervised Machine Learning (Tabular Data),"Bayesian Techniques,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Neural Networks - CNNs,Support Vector Machines (SVMs)",Primary/elementary school,Academic,Fewer than 10 employees,Stayed the same,1-2 years,"A friend, family member, or former colleague told me",Important,Analyze and understand data to influence product or business decisions,Laptop or Workstation and local IT supported servers,Other,Never,1GB,"Bayesian Techniques,Decision Trees,Ensemble Methods,Gradient Boosted Machines,Neural Networks,Random Forests,Regression/Logistic Regression,SVMs","Julia,Python,R,SQL,Unix shell / awk",,,,,,,,,,,,,,,,Rarely,,,,,,,,,,,,,,,Most of the time,,Most of the time,,,,,,,,,Sometimes,,,,,,Most of the time,,,,"Association Rules,Bayesian Techniques,Collaborative Filtering,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,Gradient Boosted Machines,kNN and Other Clustering,Logistic Regression,Naive Bayes,Neural Networks,PCA and Dimensionality Reduction,Random Forests,SVMs,Time Series Analysis",,Rarely,Most of the time,,Most of the time,Most of the time,Most of the time,Often,Most of the time,,,Most of the time,,Most of the time,,Most of the time,,Most of the time,,Sometimes,Most of the time,,Most of the time,,,,,Sometimes,,Often,,,,30,20,0,30,20,0,Enough to explain the algorithm to someone non-technical,"Company politics / Lack of management/financial support for a data science team,Did not instrument data useful for scientific analysis and decision-making,Dirty data,Lack of data science talent in the organization,Lack of funds to buy useful datasets from external sources,Need to coordinate with IT,Organization is small and cannot afford a data science team",Rarely,,Rarely,,Most of the time,,,,Most of the time,Often,,,,,Sometimes,Most of the time,,,,,,,100% of projects,Entirely external,IT Department,Gene Expression Omnibus from NCBI for Biology data. ,Preprocessing to prepare raw data to input file for machine learning; Data interpretation. ,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)","Commercial Data Platform,Email,Share Drive/SharePoint",,"Generic cloud file sharing software (Dropbox/Box/etc.),Generic non-cloud file sharing software (Email/Shared Server/etc.),Git",Sometimes,"20,000",USD,Has stayed about the same (has not increased or decreased more than 5%),8,,,,,,,,,,,,,,,,,,
