Male,People 's Republic of China,24,Employed full-time,,,Yes,,Machine Learning Engineer,Poorly,Employed by government,Mathematica,Neural Nets,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub","Blogs,Kaggle,Personal Projects,Textbook,YouTube Videos",,Somewhat useful,,,,,Very useful,,,,,Very useful,,,Somewhat useful,,,Somewhat useful,,,,,,,,,,,,,,,,,,,,Yes,I did not complete any formal education past high school,,1 to 2 years,I haven't started working yet,Self-taught,80,20,0,0,0,0,Unsupervised Learning,Decision Trees - Random Forests,No education,Technology,I prefer not to answer,Stayed the same,Less than one year,I visited the company's Web site and found a job listing there,Not at all important,Build prototypes to explore applying machine learning to new areas,Basic laptop (Macbook),Text data,Never,10MB,"Decision Trees,Random Forests",Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,A/B Testing,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,0,20,40,0,Enough to run the code / standard library,"Did not instrument data useful for scientific analysis and decision-making,Limitations of tools",,,Often,,,,,,,,,,Sometimes,,,,,,,,,,10-25% of projects,More internal than external,Standalone Team,,,,,,,,0,AED,I am not currently employed,I prefer not to share,,,,,,,,,,,,,,,,,,
Female,United States,25,"Not employed, but looking for work",,,,,,,,Amazon Web services,Regression,Python,Google Search,YouTube Videos,,,,,,,,,,,,,,,,,,Somewhat useful,FastML Blog,1-2 years,Nice to have,Nice to have,Nice to have,Necessary,Necessary,Necessary,Necessary,Nice to have,Nice to have,Nice to have,,,,,Basic laptop (Macbook),2 - 10 hours,Master's degree,Yes,Master's degree,Computer Science,1 to 2 years,Software Developer/Software Engineer,University courses,40,30,10,20,0,0,"Supervised Machine Learning (Tabular Data),Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Logistic Regression",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Asking friends, family members, or former colleagues for leads",3-5,Somewhat important,Somewhat important,Somewhat important,Very Important,Not important,Somewhat important,Somewhat important,Very Important,Very Important,Somewhat important,Very Important,Somewhat important,Very Important,Somewhat important,Very Important,Very Important
Male,India,21,"Not employed, and not looking for work",Yes,"Yes, I'm focused on learning mostly data science skills",,,,,,Amazon Machine Learning,,Python,University/Non-profit research group websites,Personal Projects,,,,,,,,,,,,Very useful,,,,,,,"Siraj Raval YouTube Channel,Other (Separate different answers with semicolon)",< 1 year,Nice to have,Nice to have,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,Nice to have,,,,,"Gaming Laptop (Laptop + CUDA capable GPU),Laptop + Cloud service (AWS, Azure, GCE ...)",2 - 10 hours,Kaggle Competitions,Sort of (Explain more),Bachelor's degree,Computer Science,,,"Online courses (coursera, udemy, edx, etc.)",NA,NA,NA,NA,NA,NA,Other (please specify; separate by semi-colon),"Bayesian Techniques,Logistic Regression","Some college/university study, no bachelor's degree",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Meeting with recruiters who've contacted you directly,1-2,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important
Male,India,22,"Not employed, but looking for work",,,,,,,,Python,Social Network Analysis,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub","Blogs,College/University,Kaggle,Tutoring/mentoring,YouTube Videos",,Somewhat useful,Somewhat useful,,,,Very useful,,,,,,,,,,Very useful,Very useful,"Data Machina Newsletter,O'Reilly Data Newsletter",< 1 year,Nice to have,Unnecessary,Nice to have,Nice to have,Necessary,Necessary,Nice to have,Nice to have,Nice to have,Necessary,,,,,Basic laptop (Macbook),11 - 39 hours,Kaggle Competitions,Yes,Bachelor's degree,Engineering (non-computer focused),Less than a year,Programmer,Other,10,20,30,20,10,10,"Machine Translation,Reinforcement learning,Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning","Bayesian Techniques,Decision Trees - Random Forests,Logistic Regression",A bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,3-5,Very Important,Somewhat important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat important,Very Important,Somewhat important,Very Important,Very Important,Very Important,Somewhat important,Very Important,Very Important
Male,Chile,23,"Not employed, but looking for work",,,,,,,,Amazon Machine Learning,Deep learning,Matlab,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search,Government website,University/Non-profit research group websites","Blogs,Official documentation,Stack Overflow Q&A,YouTube Videos",,Very useful,,,,,,,,Somewhat useful,,,,Very useful,,,,Very useful,"Becoming a Data Scientist Podcast,Data Machina Newsletter,KDnuggets Blog",1-2 years,Nice to have,Necessary,Necessary,Nice to have,Unnecessary,Nice to have,Necessary,Nice to have,Nice to have,Nice to have,,,,,Basic laptop (Macbook),2 - 10 hours,Other,Yes,Bachelor's degree,Computer Science,1 to 2 years,I haven't started working yet,University courses,50,0,0,50,0,0,"Supervised Machine Learning (Tabular Data),Time Series,Unsupervised Learning,Other (please specify; separate by semi-colon)","Bayesian Techniques,Ensemble Methods,Logistic Regression,Neural Networks - RNNs,Support Vector Machines (SVMs),Other (please specify; separate by semi-colon)",High school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Searching general-purpose job board,1-2,Very Important,Somewhat important,Somewhat important,Somewhat important,Very Important,Somewhat important,Very Important,Very Important,Very Important,Not important,Very Important,Not important,Somewhat important,Not important,Somewhat important,Very Important
Male,United States,26,Employed full-time,,,Yes,,Data Analyst,Fine,Employed by professional services/consulting firm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Bachelor's degree,A health science,1 to 2 years,Data Analyst,"Online courses (coursera, udemy, edx, etc.)",30,40,20,0,10,0,"Computer Vision,Supervised Machine Learning (Tabular Data),Time Series","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Markov Logic Networks,Neural Networks - CNNs,Support Vector Machines (SVMs)",High school,Telecommunications,100 to 499 employees,Increased significantly,Don't know,A general-purpose job board,Somewhat important,Other,Traditional Workstation,Relational data,Don't know,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Malaysia,34,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,France,23,"Not employed, and not looking for work",Yes,"Yes, but data science is a small part of what I'm focused on learning",,,,,,Python,Deep learning,Matlab,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Conferences,Kaggle,Personal Projects,Stack Overflow Q&A,YouTube Videos",,,,,Somewhat useful,,Somewhat useful,,,,,Very useful,,Very useful,,,,Somewhat useful,,< 1 year,,,,,,,,,,,,,,,"Basic laptop (Macbook),Traditional Workstation",2 - 10 hours,Github Portfolio,No,Master's degree,Engineering (non-computer focused),,I haven't started working yet,University courses,NA,NA,NA,NA,NA,NA,,,A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,0,,,,,,,,,,,,,,,,
Male,United States,26,"Not employed, but looking for work",,,,,,,,Python,Time Series Analysis,SQL,Google Search,"Kaggle,Tutoring/mentoring,YouTube Videos",,,,,,,Very useful,,,,,,,,,,Very useful,Very useful,Data Machina Newsletter,1-2 years,Necessary,Nice to have,Nice to have,Nice to have,Necessary,Necessary,Nice to have,Nice to have,Unnecessary,Nice to have,,,,,GPU accelerated Workstation,,Master's degree,Yes,Master's degree,Other,1 to 2 years,"Data Analyst,Data Miner,Data Scientist,Engineer,Programmer,Researcher,Software Developer/Software Engineer",Work,40,0,30,30,0,0,"Machine Translation,Supervised Machine Learning (Tabular Data)","Decision Trees - Random Forests,Logistic Regression",A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Searching general-purpose job board,,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Very Important,Very Important,Somewhat important,Very Important,Somewhat important,Very Important,Very Important,Somewhat important,Very Important,Very Important,Very Important
Male,Republic of China,20,"Not employed, but looking for work",,,,,,,,Python,Deep learning,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search","Blogs,Kaggle,Non-Kaggle online communities,Official documentation,Online courses,Stack Overflow Q&A",,Somewhat useful,,,,,Very useful,,Somewhat useful,Very useful,Somewhat useful,,,Somewhat useful,,,,,"Data Machina Newsletter,Statistical Modeling, Causal Inference, and Social Science Blog (Andrew Gelman),The Analytics Dispatch Newsletter",< 1 year,Nice to have,Nice to have,Necessary,,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,Necessary,,,,Other,Basic laptop (Macbook),11 - 39 hours,Other,No,Bachelor's degree,Computer Science,Less than a year,"Computer Scientist,Data Analyst,Data Scientist,I haven't started working yet",Self-taught,50,20,0,0,10,20,Other (please specify; separate by semi-colon),"Logistic Regression,Neural Networks - CNNs,Support Vector Machines (SVMs)",Primary/elementary school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tech-specific job board,1-2,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important
,,NA,"Not employed, but looking for work",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,Computer Science,Less than a year,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
