Male,Other,54,"Not employed, but looking for work",,,,,,,,Python,Link Analysis,C/C++/C#,University/Non-profit research group websites,"Arxiv,Blogs,College/University,Company internal community,Kaggle,Newsletters,Personal Projects",Very useful,Somewhat useful,Somewhat useful,Very useful,,,Somewhat useful,Very useful,,,,Very useful,,,,,,,Data Machina Newsletter,5-10 years,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,,Nice to have,,,Necessary,,,,,Basic laptop (Macbook),0 - 1 hour,Other,Sort of (Explain more),Doctoral degree,Other,More than 10 years,"Data Miner,DBA/Database Engineer,Researcher,Statistician",Work,20,0,50,30,0,0,"Time Series,Unsupervised Learning,Other (please specify; separate by semi-colon)","Bayesian Techniques,Evolutionary Approaches,Hidden Markov Models HMMs",A bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Searching general-purpose job board,6-10,,,,Somewhat important,,,,Very Important,Somewhat important,Somewhat important,,,,,,Somewhat important
Male,United States,57,Employed full-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by a company that doesn't perform advanced analytics,Hadoop/Hive/Pig,Neural Nets,Python,I collect my own data (e.g. web-scraping),"Company internal community,Kaggle,Online courses,Personal Projects",,,,Somewhat useful,,,Somewhat useful,,,,Very useful,Very useful,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Master's degree,Computer Science,More than 10 years,"Business Analyst,Computer Scientist,Data Miner,Data Scientist,DBA/Database Engineer,Predictive Modeler,Programmer,Software Developer/Software Engineer",Self-taught,20,60,0,10,0,10,"Computer Vision,Supervised Machine Learning (Tabular Data)","Decision Trees - Random Forests,Neural Networks - CNNs,Neural Networks - GANs,Neural Networks - RNNs,Support Vector Machines (SVMs)","Some college/university study, no bachelor's degree",Manufacturing,"10,000 or more employees",Stayed the same,1-2 years,Some other way,Very important,"Build and/or run the data infrastructure that your business uses for storing, analyzing, and operationalizing data","Basic laptop (Macbook),Laptop or Workstation and local IT supported servers","Image data,Text data,Relational data",Rarely,1TB,"Decision Trees,Neural Networks,Regression/Logistic Regression","C/C++,IBM SPSS Modeler,IBM SPSS Statistics,KNIME (free version),Minitab,Orange,Python,R,SQL,Tableau",,,,Often,,,,,,,Most of the time,Often,,,,,,,Rarely,,,,,,,Rarely,,,Rarely,,Sometimes,,Sometimes,,,,,,,,,Most of the time,,,Often,,,,,,,"Decision Trees,Logistic Regression,Neural Networks,Random Forests,Segmentation",,,,,,,,Most of the time,,,,,,,,Sometimes,,,,Sometimes,,,Often,,,Sometimes,,,,,,,,70,15,2,10,3,0,Enough to tune the parameters properly,"Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Dirty data,Lack of data science talent in the organization,Limitations in the state of the art in machine learning",Most of the time,Often,,,Sometimes,,,,Often,,,Sometimes,,,,,,,,,,,Less than 10% of projects,More internal than external,Business Department,weather,Management buy in.,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Company Developed Platform,,Subversion,Sometimes,,,I do not want to share information about my salary/compensation,4,,,,,,,,,,,,,,,,,,
,Denmark,23,Employed part-time,,,No,Yes,Scientist/Researcher,Poorly,Employed by professional services/consulting firm,IBM Watson / Waton Analytics,Deep learning,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),I collect my own data (e.g. web-scraping),University/Non-profit research group websites","College/University,Textbook",,,Very useful,,,,,,,,,,,,Very useful,,,,,< 1 year,Nice to have,Nice to have,Necessary,Necessary,Nice to have,Nice to have,Necessary,Unnecessary,Nice to have,Necessary,,,,,"Basic laptop (Macbook),Laptop + Cloud service (AWS, Azure, GCE ...)",0 - 1 hour,Master's degree,No,Master's degree,A health science,1 to 2 years,Other,University courses,0,0,0,100,0,0,"Supervised Machine Learning (Tabular Data),Survival Analysis","Decision Trees - Random Forests,Logistic Regression",A professional degree,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Spain,27,Employed full-time,,,Yes,,Data Scientist,Perfectly,Employed by professional services/consulting firm,Spark / MLlib,Bayesian Methods,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search,Government website,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Blogs,Personal Projects,Textbook",,Very useful,,,,,,,,,,Very useful,,,Very useful,,,,,,,,,,,,,,,,,,,,,,,,Master's degree,Electrical Engineering,3 to 5 years,"Data Analyst,Data Scientist,Researcher",Work,20,20,50,0,10,0,"Speech Recognition,Supervised Machine Learning (Tabular Data),Time Series","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs",A professional degree,Mix of fields,20 to 99 employees,Increased significantly,3-5 years,"A friend, family member, or former colleague told me",Very important,Build and/or run a machine learning service that operationally improves your product or workflows,"Laptop + Cloud service (AWS, Azure, GCE ...),Laptop or Workstation and local IT supported servers,Laptop or Workstation and private datacenters",Relational data,Always,100GB,"Decision Trees,Random Forests,Regression/Logistic Regression","Python,R,SQL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rarely,,Most of the time,,,,,,,,,Often,,,,,,,,,,"Cross-Validation,Data Visualization,Decision Trees,Logistic Regression,Random Forests,Time Series Analysis",,,,,,Sometimes,Often,Often,,,,,,,,Sometimes,,,,,,,Most of the time,,,,,,,Most of the time,,,,50,5,15,10,20,0,Enough to explain the algorithm to someone non-technical,"Data Science results not used by business decision makers,Dirty data,Explaining data science to others,Maintaining responsible expectations about the potential impact of data science projects,Need to coordinate with IT",,Sometimes,,,Most of the time,Often,,,,,,,,Often,Sometimes,,,,,,,,100% of projects,More external than internal,Standalone Team,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Commercial Data Platform,,"Bitbucket,Git",Rarely,41000,EUR,Has increased 20% or more,8,,,,,,,,,,,,,,,,,,
Female,Russia,33,"Not employed, and not looking for work",Yes,"Yes, I'm focused on learning mostly data science skills",,,,,,R,Social Network Analysis,R,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Blogs,College/University,Newsletters,Online courses,Stack Overflow Q&A,Textbook",,Very useful,Very useful,,,,,Somewhat useful,,,Very useful,,,Somewhat useful,Very useful,,,,"KDnuggets Blog,R Bloggers Blog Aggregator,Other (Separate different answers with semicolon)",< 1 year,Nice to have,Necessary,Necessary,Necessary,Nice to have,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,,,,"Coursera,DataCamp,edX",Basic laptop (Macbook),2 - 10 hours,Master's degree,No,Bachelor's degree,A social science,,"Researcher,Other","Online courses (coursera, udemy, edx, etc.)",NA,NA,NA,NA,NA,NA,Other (please specify; separate by semi-colon),Other (please specify; separate by semi-colon),A master's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Asking friends, family members, or former colleagues for leads",0,Very Important,Somewhat important,Very Important,Very Important,Somewhat important,Very Important,Very Important,Somewhat important,Very Important,Very Important,Somewhat important,Not important,Somewhat important,Somewhat important,Somewhat important,Somewhat important
Male,Colombia,27,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by company that makes advanced analytic software,TensorFlow,Deep learning,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Conferences,Online courses,Personal Projects,Textbook",,,,,Somewhat useful,,,,,,Somewhat useful,Very useful,,,Somewhat useful,,,,"No Free Hunch Blog,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,,Master's degree,Engineering (non-computer focused),3 to 5 years,"Business Analyst,Data Scientist,Engineer,Machine Learning Engineer,Operations Research Practitioner,Predictive Modeler,Programmer,Researcher","Online courses (coursera, udemy, edx, etc.)",20,50,10,20,0,0,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Unsupervised Learning,Other (please specify; separate by semi-colon)","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Evolutionary Approaches,Gradient Boosting,Logistic Regression,Support Vector Machines (SVMs)",A bachelor's degree,Technology,"10,000 or more employees",Stayed the same,6-10 years,A general-purpose job board,Important,Build prototypes to explore applying machine learning to new areas,"Laptop + Cloud service (AWS, Azure, GCE ...),Laptop or Workstation and private datacenters","Text data,Relational data",Sometimes,10GB,"Bayesian Techniques,Ensemble Methods,Random Forests,Regression/Logistic Regression","Hadoop/Hive/Pig,Jupyter notebooks,MATLAB/Octave,Python,R,SAS Enterprise Miner,Spark / MLlib,SQL,Unix shell / awk",,,,,,,,,Sometimes,,,,,,,,Sometimes,,,,Rarely,,,,,,,,,,Rarely,,Most of the time,,,,,,Sometimes,,Sometimes,Most of the time,,,,,,Sometimes,,,,"Association Rules,Bayesian Techniques,Collaborative Filtering,Cross-Validation,Data Visualization,Decision Trees,Ensemble Methods,kNN and Other Clustering,Lift Analysis,Logistic Regression,Naive Bayes,Natural Language Processing,PCA and Dimensionality Reduction,Prescriptive Modeling,Random Forests,Recommender Systems,Segmentation,Text Analytics",,Sometimes,Sometimes,,Sometimes,Often,Most of the time,Often,Often,,,,,Often,Sometimes,Often,,Often,Sometimes,,Often,Most of the time,Often,Sometimes,,Most of the time,,,Sometimes,,,,,30,20,20,10,20,0,"Enough to code it again from scratch, albeit it may run slowly","Company politics / Lack of management/financial support for a data science team,Data Science results not used by business decision makers,Did not instrument data useful for scientific analysis and decision-making,Inability to integrate findings into organization's decision-making process,Privacy issues,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",Often,Often,Sometimes,,,,,Most of the time,,,,,,,,,Most of the time,,,Sometimes,Often,,76-99% of projects,More internal than external,Standalone Team,web available data;thirdparty providers,Lack of documentation,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)","Commercial Data Platform,Email",,"Generic non-cloud file sharing software (Email/Shared Server/etc.),Git",Most of the time,150000000,COP,Has increased 20% or more,7,,,,,,,,,,,,,,,,,,
Male,United Kingdom,37,Employed full-time,,,Yes,,Software Developer/Software Engineer,Fine,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Doctoral degree,Physics,More than 10 years,"Business Analyst,Researcher,Software Developer/Software Engineer",University courses,20,0,0,80,0,0,"Computer Vision,Supervised Machine Learning (Tabular Data),Unsupervised Learning","Decision Trees - Random Forests,Logistic Regression",A bachelor's degree,Academic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United Kingdom,35,Employed full-time,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,Brazil,27,Employed full-time,,,Yes,,Data Scientist,Fine,Employed by professional services/consulting firm,TensorFlow,Time Series Analysis,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),University/Non-profit research group websites","Arxiv,Blogs,College/University,Kaggle,Online courses,Personal Projects,YouTube Videos",Very useful,Very useful,Not Useful,,,,Somewhat useful,,,,Somewhat useful,Very useful,,,,,,Somewhat useful,,,,,,,,,,,,,,,,,,,,,Bachelor's degree,Electrical Engineering,1 to 2 years,"Programmer,Software Developer/Software Engineer",Self-taught,65,15,10,0,10,0,"Computer Vision,Supervised Machine Learning (Tabular Data)","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Neural Networks - CNNs",A master's degree,Other,"10,000 or more employees",Increased significantly,1-2 years,"A friend, family member, or former colleague told me",Important,Build prototypes to explore applying machine learning to new areas,"Basic laptop (Macbook),GPU accelerated Workstation","Image data,Relational data",Rarely,100GB,"CNNs,Neural Networks,Random Forests","Jupyter notebooks,Python",,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,,,,,,,,,,,"CNNs,Cross-Validation,Data Visualization,Neural Networks,PCA and Dimensionality Reduction,Random Forests,Segmentation",,,,Most of the time,,Most of the time,Often,,,,,,,,,,,,,Most of the time,Often,,Most of the time,,,Often,,,,,,,,40,40,0,10,10,0,"Enough to code it again from scratch, albeit it may run slowly","Company politics / Lack of management/financial support for a data science team,Lack of data science talent in the organization,Scaling data science solution up to full database,Unavailability of/difficult access to data",Sometimes,,,,,,,,Most of the time,,,,,,,,,Sometimes,,,Sometimes,,26-50% of projects,More internal than external,Other,"BraTS,ProstateX",Images are heavy and time consuming to train models.,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",I don't typically share data,,Git,Sometimes,,,Has increased 20% or more,8,,,,,,,,,,,,,,,,,,
Male,India,20,"Not employed, and not looking for work",Yes,"Yes, I'm focused on learning mostly data science skills",,,,,,R,Genetic & Evolutionary Algorithms,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub,Google Search","Friends network,Non-Kaggle online communities,Online courses,Personal Projects,Stack Overflow Q&A,Textbook",,,,,,Somewhat useful,,,Very useful,,Very useful,Very useful,,Very useful,Very useful,,,,R Bloggers Blog Aggregator,< 1 year,Nice to have,Unnecessary,Necessary,Nice to have,Nice to have,Necessary,Nice to have,Nice to have,Nice to have,Nice to have,,,,Other,"Basic laptop (Macbook),Traditional Workstation",2 - 10 hours,Experience from work in a company related to ML,No,I did not complete any formal education past high school,,,I haven't started working yet,"Online courses (coursera, udemy, edx, etc.)",NA,NA,NA,NA,NA,NA,Supervised Machine Learning (Tabular Data),"Decision Trees - Random Forests,Support Vector Machines (SVMs)",A bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company's Web site/job listing page,0,Very Important,Somewhat important,Somewhat important,Somewhat important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Very Important,Somewhat important,Somewhat important,Somewhat important,Somewhat important,Somewhat important
Female,United States,25,Employed full-time,,,Yes,,Data Analyst,Fine,Employed by a company that doesn't perform advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Master's degree,,1 to 2 years,Other,University courses,15,20,10,55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,23,Employed full-time,,,Yes,,Machine Learning Engineer,Fine,Employed by professional services/consulting firm,C/C++,Genetic & Evolutionary Algorithms,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),GitHub","College/University,Kaggle",,,Somewhat useful,,,,Very useful,,,,,,,,,,,,"KDnuggets Blog,No Free Hunch Blog",,,,,,,,,,,,,,,,,,,Yes,Bachelor's degree,Mathematics or statistics,1 to 2 years,Data Scientist,Kaggle competitions,0,0,20,20,60,0,"Adversarial Learning,Computer Vision,Natural Language Processing,Outlier detection (e.g. Fraud detection),Recommendation Engines,Supervised Machine Learning (Tabular Data),Time Series","Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Logistic Regression,Neural Networks - CNNs,Neural Networks - RNNs,Support Vector Machines (SVMs)",A bachelor's degree,Manufacturing,20 to 99 employees,Increased significantly,3-5 years,I was contacted directly by someone at the company (e.g. internal recruiter),Very important,Build and/or run a machine learning service that operationally improves your product or workflows,GPU accelerated Workstation,"Image data,Text data,Relational data,Other",Sometimes,100MB,"CNNs,Gradient Boosted Machines,Random Forests,RNNs,SVMs","C/C++,Python,R",,,,Sometimes,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,Sometimes,,,,,,,,,,,,,,,,,,,"A/B Testing,Collaborative Filtering,kNN and Other Clustering,Natural Language Processing,Neural Networks,PCA and Dimensionality Reduction,RNNs,Segmentation",Often,,,,Often,,,,,,,,,Often,,,,,Sometimes,Sometimes,Often,,,,Sometimes,Often,,,,,,,,40,20,20,10,10,0,Enough to code it from scratch and it will run blazingly fast and be super efficient,"Data Science results not used by business decision makers,Dirty data,Explaining data science to others,Lack of data science talent in the organization,Lack of significant domain expert input,Maintaining responsible expectations about the potential impact of data science projects,Need to coordinate with IT,Organization is small and cannot afford a data science team,Scaling data science solution up to full database,The lack of a clear question to be answering or a clear direction to go in with the available data,Unavailability of/difficult access to data",,Sometimes,,,Most of the time,Sometimes,,,Most of the time,,Sometimes,,,Most of the time,Sometimes,Often,,Often,,Sometimes,Often,,100% of projects,More internal than external,Standalone Team,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG),Row-oriented relational (e.g. MySQL/Microsoft SQL Server)",Commercial Data Platform,,"Generic cloud file sharing software (Dropbox/Box/etc.),Git",Rarely,50000,USD,I was not employed 3 years ago,3,,,,,,,,,,,,,,,,,,
Male,Other,22,Employed part-time,,,Yes,,Data Scientist,Fine,Employed by a company that doesn't perform advanced analytics,TensorFlow,Text Mining,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Google Search,I collect my own data (e.g. web-scraping),University/Non-profit research group websites","Online courses,YouTube Videos",,,,,,,,,,,Very useful,,,,,,,Very useful,KDnuggets Blog,,,,,,,,,,,,,,,,,,,,Bachelor's degree,Computer Science,Less than a year,I haven't started working yet,Self-taught,70,30,0,0,0,0,Supervised Machine Learning (Tabular Data),"Bayesian Techniques,Logistic Regression",High school,Other,20 to 99 employees,Stayed the same,Less than one year,Some other way,Not very important,Analyze and understand data to influence product or business decisions,Basic laptop (Macbook),"Text data,Relational data",,,"Bayesian Techniques,Regression/Logistic Regression","Python,SQL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Most of the time,,,,,,,,,,,Often,,,,,,,,,,Logistic Regression,,,,,,,,,,,,,,,,Sometimes,,,,,,,,,,,,,,,,,,50,30,0,10,10,0,Enough to run the code / standard library,"Lack of significant domain expert input,Other",,,,,,,,,,,,,,,,,,,,,,Sometimes,Less than 10% of projects,Do not know,Standalone Team,,,"Column-oriented relational (e.g. KDB/MariaDB),Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",I don't typically share data,,Git,Rarely,12000,,Other,I prefer not to share,,,,,,,,,,,,,,,,,,
Male,Finland,45,Employed full-time,,,Yes,,Other,Fine,Employed by a company that performs advanced analytics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sort of (Explain more),Doctoral degree,Computer Science,More than 10 years,"Business Analyst,Computer Scientist,Data Scientist",University courses,40,0,0,60,0,0,"Outlier detection (e.g. Fraud detection),Supervised Machine Learning (Tabular Data),Survival Analysis,Unsupervised Learning","Bayesian Techniques,Decision Trees - Gradient Boosted Machines,Decision Trees - Random Forests,Ensemble Methods,Gradient Boosting,Hidden Markov Models HMMs,Logistic Regression,Markov Logic Networks,Neural Networks - CNNs,Support Vector Machines (SVMs)",High school,CRM/Marketing,"1,000 to 4,999 employees",Decreased slightly,6-10 years,I was contacted directly by someone at the company (e.g. internal recruiter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,United States,35,Employed full-time,,,Yes,,Scientist/Researcher,Fine,Employed by college or university,Tableau,Deep learning,R,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),Government website,University/Non-profit research group websites","Blogs,College/University,Kaggle,Personal Projects,Stack Overflow Q&A,Tutoring/mentoring,YouTube Videos",,Somewhat useful,Very useful,,,,Very useful,,,,,Very useful,,Very useful,,,Very useful,Very useful,"O'Reilly Data Newsletter,R Bloggers Blog Aggregator",,,,,,,,,,,,,,,,,,,Sort of (Explain more),Doctoral degree,Mathematics or statistics,6 to 10 years,Other,"Online courses (coursera, udemy, edx, etc.)",15,15,10,50,10,0,Time Series,"Bayesian Techniques,Ensemble Methods",A bachelor's degree,Academic,"1,000 to 4,999 employees",Increased slightly,1-2 years,Some other way,Very important,Other,"Basic laptop (Macbook),Laptop or Workstation and private datacenters,Traditional Workstation","Image data,Text data",Most of the time,10TB,"Bayesian Techniques,Ensemble Methods","C/C++,MATLAB/Octave,Minitab,Python,R,Other",,,,Sometimes,,,,,,,,,,,,,,,,,Most of the time,,,,,Rarely,,,,,Sometimes,,Often,,,,,,,,,,,,,,,,Most of the time,,,"A/B Testing,Data Visualization,Ensemble Methods,Simulation,Time Series Analysis",Rarely,,,,,,Most of the time,,Most of the time,,,,,,,,,,,,,,,,,,Most of the time,,,Often,,,,0,50,15,20,15,0,"Enough to code it again from scratch, albeit it may run slowly",I prefer not to say,,,,,,,,,,,,,,,,,,,,,,,100% of projects,Entirely internal,,,,"Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)",Company Developed Platform,,"Bitbucket,Subversion",,50000,USD,Has stayed about the same (has not increased or decreased more than 5%),3,,,,,,,,,,,,,,,,,,
Male,India,23,Employed full-time,,,No,Yes,Engineer,Perfectly,Employed by professional services/consulting firm,TensorFlow,Random Forests,Python,"Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),University/Non-profit research group websites","Blogs,College/University,Personal Projects,Textbook",,Somewhat useful,Somewhat useful,,,,,,,,,Very useful,,,Somewhat useful,,,,,,,,,,,,,,,,,,,,,,,No,Master's degree,Electrical Engineering,1 to 2 years,Engineer,"Online courses (coursera, udemy, edx, etc.)",30,50,0,20,0,0,Natural Language Processing,"Bayesian Techniques,Logistic Regression,Support Vector Machines (SVMs)",A master's degree,Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,32,Employed full-time,,,Yes,,Scientist/Researcher,Poorly,Employed by college or university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Master's degree,A humanities discipline,6 to 10 years,"Business Analyst,Data Analyst,Researcher,Software Developer/Software Engineer",Self-taught,80,5,5,10,0,0,Natural Language Processing,Support Vector Machines (SVMs),A professional degree,Academic,I don't know,Increased slightly,Don't know,Some other way,Very important,Other,"Basic laptop (Macbook),Laptop + Cloud service (AWS, Azure, GCE ...)",Text data,,,Bayesian Techniques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Male,United States,37,Employed full-time,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Female,United States,31,Employed full-time,,,Yes,,Data Scientist,Perfectly,Employed by professional services/consulting firm,Google Cloud Compute,Social Network Analysis,R,Dataset aggregator/platform (i.e. Socrata/Kaggle Datasets/data.world/etc.),"Blogs,College/University,Conferences,Kaggle,Online courses,Personal Projects,Stack Overflow Q&A,Tutoring/mentoring,YouTube Videos",,Very useful,Very useful,,Somewhat useful,,Somewhat useful,,,,Very useful,Very useful,,Very useful,,,Somewhat useful,Very useful,"R Bloggers Blog Aggregator,Siraj Raval YouTube Channel",,,,,,,,,,,,,,,,,,,,Master's degree,Engineering (non-computer focused),3 to 5 years,Engineer,"Online courses (coursera, udemy, edx, etc.)",10,40,10,40,0,0,Supervised Machine Learning (Tabular Data),Support Vector Machines (SVMs),High school,Mix of fields,20 to 99 employees,Increased significantly,1-2 years,I was contacted directly by someone at the company (e.g. internal recruiter),Very important,Analyze and understand data to influence product or business decisions,Basic laptop (Macbook),Relational data,Sometimes,100MB,"Bayesian Techniques,Decision Trees,Gradient Boosted Machines,Random Forests,Regression/Logistic Regression,SVMs","IBM Watson / Waton Analytics,Jupyter notebooks,NoSQL,Python,R,SQL,Tableau",,,,,,,,,,,,,Rarely,,,,Sometimes,,,,,,,,,,Sometimes,,,,Often,,Most of the time,,,,,,,,,Most of the time,,,Most of the time,,,,,,,"A/B Testing,Bayesian Techniques,Data Visualization,Decision Trees,Naive Bayes,Natural Language Processing,SVMs,Text Analytics,Time Series Analysis",Often,,Sometimes,,,,Most of the time,Often,,,,,,,,,,Sometimes,Sometimes,,,,,,,,,Sometimes,Sometimes,Most of the time,,,,30,45,5,20,0,0,Enough to explain the algorithm to someone non-technical,I prefer not to say,,,,,,,Sometimes,,,,,,,,,,,,,,,,100% of projects,Do not know,Other,,,"Document-oriented (e.g. MongoDB/Elasticsearch),Flat files not in a database or cache (e.g. CSV, JSON, XML, PNG, MPG)","Commercial Data Platform,Other",,Git,Always,"90,000",USD,Has increased between 6% and 19%,9,,,,,,,,,,,,,,,,,,
